Area,Price per Month,Address,City,Price,Name,contact_details
"3,146 ft²","$9,112/mo",303 - 85 The East Mall,"Toronto, ON","$34.76/sf/yr$9,112/mo",Bliss Karmody,https://www.spacelist.ca/listings/815031/on/toronto/for-lease/office-medical/303-85_the_east_mall
"23,604 ft²",Contact,134 Peter Street,"Toronto, ON",ContactContact,Rob Renaud,https://www.spacelist.ca/listings/774564/on/toronto/for-lease/office/134_peter_street
484 ft²,Not available,Large office in Regus Yonge & Shuter - ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/469538/on/toronto/for-lease/office/large_office_in_regus_yonge_shuter-229_yonge_st
484 ft²,Not available,Move into ready-to-use open plan office ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/469556/on/toronto/for-lease/office/move_into_ready-to-use_open_plan_office_space_for_10_persons_in_yonge_and_richmond_centre-151_yonge_st
"1,300 ft²","$6,554/mo",3155 Markham Road,"Toronto, ON","$60.50/sf/yr$6,554/mo",Len Goudy,https://www.spacelist.ca/listings/476078/on/toronto/for-lease/retail/3155_markham_road
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/460564/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_eaton_centre-1_dundas_st_w
484 ft²,Not available,Open plan office space for 10 persons in ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/466218/on/toronto/for-lease/office/open_plan_office_space_for_10_persons_in_liberty_village-60_atlantic_ave
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/468056/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_queen_bay-401_bay_st
484 ft²,Not available,Open plan office space for 10 persons in ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/468061/on/toronto/for-lease/office/open_plan_office_space_for_10_persons_in_queen_richmond_centre-111_queen_st_e
500 ft²,"$3,750/mo",1 - 27 Carlton St,"Toronto, ON","$90.00/sf/yr$3,750/mo",Memnon Management Inc,https://www.spacelist.ca/listings/776221/on/toronto/for-lease/retail/1-27_carlton_st
"18,000-26,000 ft²","$23,955/mo",200 - 3597 Saint Clair Avenue East,"Toronto, ON","$15.97/sf/yr$23,955/mo",Ramit Kar,https://www.spacelist.ca/listings/646183/on/toronto/for-lease/industrial/200-3597_saint_clair_avenue_east
"10,000-35,000 ft²","$23,541/mo",800 - 2660 Saint Clair Avenue West,"Toronto, ON","$28.25/sf/yr$23,541/mo",Ramit Kar,https://www.spacelist.ca/listings/779862/on/toronto/for-lease/industrial/800-2660_saint_clair_avenue_west
"6,000 ft²","$12,950/mo",900 - 51 Jutland Road,"Toronto, ON","$25.90/sf/yr$12,950/mo",Ramit Kar,https://www.spacelist.ca/listings/784472/on/toronto/for-lease/industrial/900-51_jutland_road
484 ft²,Not available,Book open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/468926/on/toronto/for-lease/office/book_open_plan_office_space_for_businesses_of_all_sizes_in_toronto_street-36_toronto_st
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/468941/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_university_dundas-439_university_ave
484 ft²,Not available,Book open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/469548/on/toronto/for-lease/office/book_open_plan_office_space_for_businesses_of_all_sizes_in_yonge_and_lawrence-3080_yonge_st
25 ft²,$245/mo,Find the right location for your ...,"Toronto, ON",$117.60/sf/yr$245/mo,Regus,https://www.spacelist.ca/listings/626731/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-1126_eglinton_ave_w
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON",Contact,Regus,https://www.spacelist.ca/listings/460587/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_first_canadian_place-100_king_st_w
"2,000-4,500 ft²","$3,533/mo",900 - 3595 Saint Clair Avenue East,"Toronto, ON","$21.20/sf/yr$3,533/mo",Ramit Kar,https://www.spacelist.ca/listings/798938/on/toronto/for-lease/industrial/900-3595_saint_clair_avenue_east
"1,400 ft²","$2,000/mo",800 - 677 Garyray Drive,"Toronto, ON","$17.14/sf/yr$2,000/mo",Ramit Kar,https://www.spacelist.ca/listings/816870/on/toronto/for-lease/industrial/800-677_garyray_drive
323 ft²,Not available,Professional office space in Spaces ...,"Toronto, ON","$2,473/mo",Regus,https://www.spacelist.ca/listings/279365/on/toronto/for-lease/office/professional_office_space_in_spaces_gladstone_on_fully_flexible_terms-11_peel_ave
25 ft²,$177/mo,Virtual office in West Toronto - ...,"Toronto, ON",$84.96/sf/yr$177/mo,Regus,https://www.spacelist.ca/listings/290280/on/toronto/for-lease/office/virtual_office_in_west_toronto-etobicoke-10_four_seasons_pl
25 ft²,$244/mo,Find a professional address for your ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/290900/on/toronto/for-lease/office/find_a_professional_address_for_your_business_in_yonge_shuter-229_yonge_st
25 ft²,$244/mo,Expand your business presence with a ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/291071/on/toronto/for-lease/office/expand_your_business_presence_with_a_virtual_office_in_yonge_and_richmond_centre-151_yonge_st
25 ft²,$187/mo,Find a professional address for your ...,"Toronto, ON",$89.76/sf/yr$187/mo,Regus,https://www.spacelist.ca/listings/291232/on/toronto/for-lease/office/find_a_professional_address_for_your_business_in_yonge_and_lawrence-3080_yonge_st
25 ft²,$244/mo,Virtual office in Bloor and Yonge - 2 ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/296836/on/toronto/for-lease/office/virtual_office_in_bloor_and_yonge-2_bloor_st_west
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/468922/on/toronto/for-lease/office/access_professional_coworking_space_in_toronto_street-36_toronto_st
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/468937/on/toronto/for-lease/office/access_professional_coworking_space_in_university_dundas-439_university_ave
54 ft²,$121/mo,Flexible workspace in Regus Yonge and ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/469549/on/toronto/for-lease/office/flexible_workspace_in_regus_yonge_and_richmond_centre-151_yonge_st
54 ft²,$177/mo,Flexible coworking memberships in 10 ...,"Toronto, ON",$39.33/sf/yr$177/mo,Regus,https://www.spacelist.ca/listings/459379/on/toronto/for-lease/office/flexible_coworking_memberships_in_10_milner_business_court-10_milner_business_ct
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/460531/on/toronto/for-lease/office/access_professional_coworking_space_in_davisville_centre-1920_yonge_st
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/460556/on/toronto/for-lease/office/access_professional_coworking_space_in_eaton_centre-1_dundas_st_w
50 ft²,$121/mo,Flexible workspace in Regus Exchange ...,"Toronto, ON",$29.04/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/460565/on/toronto/for-lease/office/flexible_workspace_in_regus_exchange_tower-130_king_st_w
54 ft²,$177/mo,All-inclusive access to coworking space ...,"Toronto, ON",$39.33/sf/yr$177/mo,Regus,https://www.spacelist.ca/listings/460643/on/toronto/for-lease/office/all-inclusive_access_to_coworking_space_in_islington_station-3250_bloor_st_w
54 ft²,$177/mo,Access professional coworking space in ...,"Toronto, ON",$39.33/sf/yr$177/mo,Regus,https://www.spacelist.ca/listings/466850/on/toronto/for-lease/office/access_professional_coworking_space_in_parkway_place-251_consumers_rd
54 ft²,$121/mo,Unlimited coworking access in Queen & Bay ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/468049/on/toronto/for-lease/office/unlimited_coworking_access_in_queen_bay-401_bay_st
25 ft²,$100/mo,Expand your business presence with a ...,"Toronto, ON",$48.00/sf/yr$100/mo,Regus,https://www.spacelist.ca/listings/626697/on/toronto/for-lease/office/expand_your_business_presence_with_a_virtual_office_in_yonge_st_clair-2_st_clair_ave_w
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/459483/on/toronto/for-lease/office/access_professional_coworking_space_in_brookfield_place-161_bay_st
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/463473/on/toronto/for-lease/office/access_professional_coworking_space_in_king_west-500_king_st_w
323 ft²,Not available,Tailor-made dream offices for 5 persons ...,"Toronto, ON","$4,296/mo",Regus,https://www.spacelist.ca/listings/279358/on/toronto/for-lease/office/tailor-made_dream_offices_for_5_persons_in_spaces_the_well-460_front_st_w
25 ft²,$300/mo,Virtual office in Waterpark Place - 88 ...,"Toronto, ON",$144.00/sf/yr$300/mo,Regus,https://www.spacelist.ca/listings/291555/on/toronto/for-lease/office/virtual_office_in_waterpark_place-88_queens_quay_w
54 ft²,$121/mo,All-inclusive access to coworking space ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/469557/on/toronto/for-lease/office/all-inclusive_access_to_coworking_space_in_yonge_and_sheppard-4711_yonge_st
25 ft²,$244/mo,Have us take care of everything while you ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/626715/on/toronto/for-lease/office/have_us_take_care_of_everything_while_you_focus_on_growing_your_business-99_yorkville_ave
25 ft²,$244/mo,Choose the services you need with a ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/291377/on/toronto/for-lease/office/choose_the_services_you_need_with_a_flexible_virtual_office_plan-439_university_ave
25 ft²,$244/mo,Find a professional address for your ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/291385/on/toronto/for-lease/office/find_a_professional_address_for_your_business_in_toronto_yorkville-1235_bay_st
25 ft²,$266/mo,Find the right location for your ...,"Toronto, ON",$127.68/sf/yr$266/mo,Regus,https://www.spacelist.ca/listings/291392/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-251_consumers_rd
25 ft²,$244/mo,Choose the services you need with a ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/291395/on/toronto/for-lease/office/choose_the_services_you_need_with_a_flexible_virtual_office_plan-1_dundas_st_w
25 ft²,$277/mo,Find the right location for your ...,"Toronto, ON",$132.96/sf/yr$277/mo,Regus,https://www.spacelist.ca/listings/291399/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-3250_bloor_st_w
25 ft²,$234/mo,Expand your business presence with a ...,"Toronto, ON",$112.32/sf/yr$234/mo,Regus,https://www.spacelist.ca/listings/292246/on/toronto/for-lease/office/expand_your_business_presence_with_a_virtual_office_in_yonge_and_sheppard-4711_yonge_st
25 ft²,$221/mo,Find a professional address for your ...,"Toronto, ON",$106.08/sf/yr$221/mo,Regus,https://www.spacelist.ca/listings/292266/on/toronto/for-lease/office/find_a_professional_address_for_your_business_in_don_mills-895_don_mills_rd
25 ft²,$244/mo,Virtual office in Toronto Street - 36 ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/292288/on/toronto/for-lease/office/virtual_office_in_toronto_street-36_toronto_st
90 ft²,Not available,Private office for 1 person in Spaces ...,"Toronto, ON",$991/mo,Regus,https://www.spacelist.ca/listings/279665/on/toronto/for-lease/office/private_office_for_1_person_in_spaces_gladstone-11_peel_ave
108 ft²,$518/mo,All-inclusive access to coworking space ...,"Toronto, ON",$57.56/sf/yr$518/mo,Regus,https://www.spacelist.ca/listings/298280/on/toronto/for-lease/office/all-inclusive_access_to_coworking_space_in_toronto_yorkville-1235_bay_st
86 ft²,$244/mo,Unlimited office access in Toronto ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/468928/on/toronto/for-lease/office/unlimited_office_access_in_toronto_yorkville-1235_bay_st
54 ft²,$121/mo,Work in Yonge & Shuter or anywhere else ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/469533/on/toronto/for-lease/office/work_in_yonge_shuter_or_anywhere_else_in_our_global_network-229_yonge_st
54 ft²,$121/mo,Work in Yonge and Lawrence or anywhere ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/469544/on/toronto/for-lease/office/work_in_yonge_and_lawrence_or_anywhere_else_in_our_global_network-3080_yonge_st
54 ft²,$177/mo,Flexible coworking memberships in Don ...,"Toronto, ON",$39.33/sf/yr$177/mo,Regus,https://www.spacelist.ca/listings/460540/on/toronto/for-lease/office/flexible_coworking_memberships_in_don_mills-895_don_mills_rd
54 ft²,$121/mo,Unlimited coworking access in Liberty ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/465680/on/toronto/for-lease/office/unlimited_coworking_access_in_liberty_square-3601_hwy-7
54 ft²,$121/mo,Work in Bloor and Yonge or anywhere else ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/459472/on/toronto/for-lease/office/work_in_bloor_and_yonge_or_anywhere_else_in_our_global_network-2_bloor_st_west
25 ft²,$300/mo,Find the right location for your ...,"Toronto, ON",$144.00/sf/yr$300/mo,Regus,https://www.spacelist.ca/listings/290574/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-161_bay_st
25 ft²,$300/mo,Find a professional address for your ...,"Toronto, ON",$144.00/sf/yr$300/mo,Regus,https://www.spacelist.ca/listings/291389/on/toronto/for-lease/office/find_a_professional_address_for_your_business_in_first_canadian_place-100_king_st_w
54 ft²,$121/mo,Unlimited coworking access in First ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/460583/on/toronto/for-lease/office/unlimited_coworking_access_in_first_canadian_place-100_king_st_w
25 ft²,$272/mo,Find the right location for your ...,"Toronto, ON",$130.56/sf/yr$272/mo,Regus,https://www.spacelist.ca/listings/297008/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-500_king_st_w
86 ft²,Not available,Find office space in Spaces The Well for ...,"Toronto, ON","$1,973/mo",Regus,https://www.spacelist.ca/listings/279658/on/toronto/for-lease/office/find_office_space_in_spaces_the_well_for_1_person_with_everything_taken_care_of-460_front_st_w
54 ft²,$121/mo,Access professional coworking space in ...,"Toronto, ON",$26.89/sf/yr$121/mo,Regus,https://www.spacelist.ca/listings/468962/on/toronto/for-lease/office/access_professional_coworking_space_in_waterpark_place-88_queens_quay_w
